id,sales
136,25.796806644659217
137,27.43628963095121
138,29.064168030383083
139,19.376462592139287
140,22.55504846107514
141,22.621740788709424
142,24.190725372245
143,25.796806644659217
144,27.43628963095121
145,29.064168030383083
146,19.376462592139287
147,22.55504846107514
148,22.621740788709424
149,29.060506174289504
150,30.989904074319174
151,32.95942771251669
152,34.91501067043658
153,23.27709492501655
154,27.095554803681498
155,27.175672814579077
156,29.060506174289504
157,30.989904074319174
158,32.95942771251669
159,34.91501067043658
160,23.27709492501655
161,27.095554803681498
162,27.175672814579077
163,29.060506174289504
164,30.989904074319174
165,32.95942771251669
166,34.91501067043658
167,23.27709492501655
168,27.095554803681498
169,27.175672814579077
170,29.060506174289504
171,30.989904074319174
172,32.95942771251669
173,34.91501067043658
174,23.27709492501655
175,27.095554803681498
176,27.175672814579077
177,29.060506174289504
178,30.989904074319174
179,32.95942771251669
180,15.554573810054375
181,18.10620304964614
182,18.15974072339948
183,19.41925269032281
184,20.708544251045954
185,22.024649241796574
186,23.33143857949687
187,15.554573810054375
188,18.10620304964614
189,18.15974072339948
190,19.41925269032281
191,20.708544251045954
192,22.024649241796574
193,23.33143857949687
194,15.554573810054375
195,18.10620304964614
196,18.15974072339948
197,19.41925269032281
198,20.708544251045954
199,22.024649241796574
200,23.33143857949687
201,15.554573810054375
202,18.10620304964614
203,18.15974072339948
204,19.41925269032281
205,20.708544251045954
206,22.024649241796574
207,23.33143857949687
208,15.554573810054375
209,18.10620304964614
210,18.15974072339948
211,21.525960270009364
212,22.955121286407024
213,24.414004601529488
214,25.862561650206565
215,17.24201972092433
216,20.07046376617937
217,20.129809501905726
218,21.525960270009364
219,22.955121286407024
220,24.414004601529488
221,25.862561650206565
222,17.24201972092433
223,20.07046376617937
224,20.129809501905726
225,21.525960270009364
226,22.955121286407024
227,24.414004601529488
228,25.862561650206565
229,17.24201972092433
230,20.07046376617937
231,20.129809501905726
232,21.525960270009364
233,22.955121286407024
234,24.414004601529488
235,25.862561650206565
236,17.24201972092433
237,20.07046376617937
238,20.129809501905726
239,25.859303171282434
240,27.576165394385907
241,29.328733245671867
242,31.068896072917592
243,20.71297213485096
244,24.110803922692806
245,24.182096415702226
246,25.859303171282434
247,27.576165394385907
248,29.328733245671867
249,31.068896072917592
250,20.71297213485096
251,24.110803922692806
252,24.182096415702226
253,25.859303171282434
254,27.576165394385907
255,29.328733245671867
256,31.068896072917592
257,20.71297213485096
258,24.110803922692806
259,24.182096415702226
260,25.859303171282434
261,27.576165394385907
262,29.328733245671867
263,31.068896072917592
264,20.71297213485096
265,24.110803922692806
266,24.182096415702226
267,25.859303171282434
268,27.576165394385907
269,29.328733245671867
270,14.232139425224727
271,16.566831686344493
272,16.61581764035805
273,17.768247153367582
274,18.947924428749854
275,20.152135483024406
276,21.34782289179968
277,14.232139425224727
278,16.566831686344493
279,16.61581764035805
280,17.768247153367582
281,18.947924428749854
282,20.152135483024406
283,21.34782289179968
284,14.232139425224727
285,16.566831686344493
286,16.61581764035805
287,17.768247153367582
288,18.947924428749854
289,20.152135483024406
290,21.34782289179968
291,14.232139425224727
292,16.566831686344493
293,16.61581764035805
294,17.768247153367582
295,18.947924428749854
296,20.152135483024406
297,21.34782289179968
298,14.232139425224727
299,16.566831686344493
300,16.61581764035805
301,19.695844551304386
302,21.00349972044311
303,22.33835022804981
304,23.66375239810722
305,15.776120364162622
306,18.364092911664752
307,18.41839313200278
308,19.695844551304386
309,21.00349972044311
310,22.33835022804981
311,23.66375239810722
312,15.776120364162622
313,18.364092911664752
314,18.41839313200278
315,19.695844551304386
316,21.00349972044311
317,22.33835022804981
318,23.66375239810722
319,15.776120364162622
320,18.364092911664752
321,18.41839313200278
322,19.695844551304386
323,21.00349972044311
324,22.33835022804981
325,23.66375239810722
326,15.776120364162622
327,18.364092911664752
328,18.41839313200278
329,23.660770951818254
330,25.2316672573998
331,26.835233534191357
332,28.427449449740628
333,18.95197585828056
334,22.060927369171022
335,22.126158645377767
336,23.660770951818254
337,25.2316672573998
338,26.835233534191357
339,28.427449449740628
340,18.95197585828056
341,22.060927369171022
342,22.126158645377767
343,23.660770951818254
344,25.2316672573998
345,26.835233534191357
346,28.427449449740628
347,18.95197585828056
348,22.060927369171022
349,22.126158645377767
350,23.660770951818254
351,25.2316672573998
352,26.835233534191357
353,28.427449449740628
354,18.95197585828056
355,22.060927369171022
356,22.126158645377767
357,23.660770951818254
358,25.2316672573998
359,26.835233534191357
360,10.385798922585568
361,12.08952340459356
362,12.125270543742161
363,12.9662474929531
364,13.827108296069524
365,14.705872443635677
366,15.578416523677342
367,10.385798922585568
368,12.08952340459356
369,12.125270543742161
370,12.9662474929531
371,13.827108296069524
372,14.705872443635677
373,15.578416523677342
374,10.385798922585568
375,12.08952340459356
376,12.125270543742161
377,12.9662474929531
378,13.827108296069524
379,14.705872443635677
380,15.578416523677342
381,10.385798922585568
382,12.08952340459356
383,12.125270543742161
384,12.9662474929531
385,13.827108296069524
386,14.705872443635677
387,15.578416523677342
388,10.385798922585568
389,12.08952340459356
390,12.125270543742161
391,14.372897496900396
392,15.32714922539904
393,16.30124655184478
394,17.268449023553103
395,11.51250764100164
396,13.401061546529744
397,13.440686732387839
398,14.372897496900396
399,15.32714922539904
400,16.30124655184478
401,17.268449023553103
402,11.51250764100164
403,13.401061546529744
404,13.440686732387839
405,14.372897496900396
406,15.32714922539904
407,16.30124655184478
408,17.268449023553103
409,11.51250764100164
410,13.401061546529744
411,13.440686732387839
412,14.372897496900396
413,15.32714922539904
414,16.30124655184478
415,17.268449023553103
416,11.51250764100164
417,13.401061546529744
418,13.440686732387839
419,17.26627333508277
420,18.4126233440692
421,19.582814023924296
422,20.744721861260853
423,13.830064796929845
424,16.098799263860993
425,16.14640130722955
426,17.26627333508277
427,18.4126233440692
428,19.582814023924296
429,20.744721861260853
430,13.830064796929845
431,16.098799263860993
432,16.14640130722955
433,17.26627333508277
434,18.4126233440692
435,19.582814023924296
436,20.744721861260853
437,13.830064796929845
438,16.098799263860993
439,16.14640130722955
440,17.26627333508277
441,18.4126233440692
442,19.582814023924296
443,20.744721861260853
444,13.830064796929845
445,16.098799263860993
446,16.14640130722955
447,17.26627333508277
448,18.4126233440692
449,19.582814023924296
450,10.372547396118875
451,12.074098049205901
452,12.109799577596574
453,12.949703501190188
454,13.809465908333257
455,14.687108816556512
456,15.558539593610487
457,10.372547396118875
458,12.074098049205901
459,12.109799577596574
460,12.949703501190188
461,13.809465908333257
462,14.687108816556512
463,15.558539593610487
464,10.372547396118875
465,12.074098049205901
466,12.109799577596574
467,12.949703501190188
468,13.809465908333257
469,14.687108816556512
470,15.558539593610487
471,10.372547396118875
472,12.074098049205901
473,12.109799577596574
474,12.949703501190188
475,13.809465908333257
476,14.687108816556512
477,15.558539593610487
478,10.372547396118875
479,12.074098049205901
480,12.109799577596574
481,14.35455872171296
482,15.307592894188199
483,16.280447343066335
484,17.24641573454183
485,11.497818515895343
486,13.383962763557989
487,13.423537390551708
488,14.35455872171296
489,15.307592894188199
490,16.280447343066335
491,17.24641573454183
492,11.497818515895343
493,13.383962763557989
494,13.423537390551708
495,14.35455872171296
496,15.307592894188199
497,16.280447343066335
498,17.24641573454183
499,11.497818515895343
500,13.383962763557989
501,13.423537390551708
502,14.35455872171296
503,15.307592894188199
504,16.280447343066335
505,17.24641573454183
506,11.497818515895343
507,13.383962763557989
508,13.423537390551708
509,17.244242822092247
510,18.389130171576273
511,19.55782777296136
512,20.71825310013446
513,13.812418636912824
514,16.078258363144815
515,16.12579966975713
516,17.244242822092247
517,18.389130171576273
518,19.55782777296136
519,20.71825310013446
520,13.812418636912824
521,16.078258363144815
522,16.12579966975713
523,17.244242822092247
524,18.389130171576273
525,19.55782777296136
526,20.71825310013446
527,13.812418636912824
528,16.078258363144815
529,16.12579966975713
530,17.244242822092247
531,18.389130171576273
532,19.55782777296136
533,20.71825310013446
534,13.812418636912824
535,16.078258363144815
536,16.12579966975713
537,17.244242822092247
538,18.389130171576273
539,19.55782777296136
540,9.405525746780445
541,10.948442627839896
542,10.980815740408516
543,11.742416307414604
544,12.52202397250214
545,13.317845158420441
546,14.108033363603758
547,9.405525746780445
548,10.948442627839896
549,10.980815740408516
550,11.742416307414604
551,12.52202397250214
552,13.317845158420441
553,14.108033363603758
554,9.405525746780445
555,10.948442627839896
556,10.980815740408516
557,11.742416307414604
558,12.52202397250214
559,13.317845158420441
560,14.108033363603758
561,9.405525746780445
562,10.948442627839896
563,10.980815740408516
564,11.742416307414604
565,12.52202397250214
566,13.317845158420441
567,14.108033363603758
568,9.405525746780445
569,10.948442627839896
570,10.980815740408516
571,13.016298358035066
572,13.880482160186833
573,14.762638415285457
574,15.638550592847391
575,10.42588902736918
576,12.13619003695249
577,12.17207516322802
578,13.016298358035066
579,13.880482160186833
580,14.762638415285457
581,15.638550592847391
582,10.42588902736918
583,12.13619003695249
584,12.17207516322802
585,13.016298358035066
586,13.880482160186833
587,14.762638415285457
588,15.638550592847391
589,10.42588902736918
590,12.13619003695249
591,12.17207516322802
592,13.016298358035066
593,13.880482160186833
594,14.762638415285457
595,15.638550592847391
596,10.42588902736918
597,12.13619003695249
598,12.17207516322802
599,15.636580258732778
600,16.674730968631142
601,17.73447212576877
602,18.78671222409087
603,12.524701421311752
604,14.579299300626058
605,14.622408381385235
606,15.636580258732778
607,16.674730968631142
608,17.73447212576877
609,18.78671222409087
610,12.524701421311752
611,14.579299300626058
612,14.622408381385235
613,15.636580258732778
614,16.674730968631142
615,17.73447212576877
616,18.78671222409087
617,12.524701421311752
618,14.579299300626058
619,14.622408381385235
620,15.636580258732778
621,16.674730968631142
622,17.73447212576877
623,18.78671222409087
624,12.524701421311752
625,14.579299300626058
626,14.622408381385235
627,15.636580258732778
628,16.674730968631142
629,17.73447212576877
630,16.741774668377808
631,19.488156683607073
632,19.545780613468025
633,20.901424670312934
634,22.289121244648875
635,23.705677780632634
636,25.11220764753746
637,16.741774668377808
638,19.488156683607073
639,19.545780613468025
640,20.901424670312934
641,22.289121244648875
642,23.705677780632634
643,25.11220764753746
644,16.741774668377808
645,19.488156683607073
646,19.545780613468025
647,20.901424670312934
648,22.289121244648875
649,23.705677780632634
650,25.11220764753746
651,16.741774668377808
652,19.488156683607073
653,19.545780613468025
654,20.901424670312934
655,22.289121244648875
656,23.705677780632634
657,25.11220764753746
658,16.741774668377808
659,19.488156683607073
660,19.545780613468025
661,23.168926436801552
662,24.707167985142362
663,26.27740038285991
664,27.836518363165233
665,18.558014672755114
666,21.602339348315564
667,21.666214639737404
668,23.168926436801552
669,24.707167985142362
670,26.27740038285991
671,27.836518363165233
672,18.558014672755114
673,21.602339348315564
674,21.666214639737404
675,23.168926436801552
676,24.707167985142362
677,26.27740038285991
678,27.836518363165233
679,18.558014672755114
680,21.602339348315564
681,21.666214639737404
682,23.168926436801552
683,24.707167985142362
684,26.27740038285991
685,27.836518363165233
686,18.558014672755114
687,21.602339348315564
688,21.666214639737404
689,27.83301118125362
690,29.68091269413654
691,31.56724506271013
692,33.440225595368865
693,22.293887086119454
694,25.95105795095723
695,26.02779183438508
696,27.83301118125362
697,29.68091269413654
698,31.56724506271013
699,33.440225595368865
700,22.293887086119454
701,25.95105795095723
702,26.02779183438508
703,27.83301118125362
704,29.68091269413654
705,31.56724506271013
706,33.440225595368865
707,22.293887086119454
708,25.95105795095723
709,26.02779183438508
710,27.83301118125362
711,29.68091269413654
712,31.56724506271013
713,33.440225595368865
714,22.293887086119454
715,25.95105795095723
716,26.02779183438508
717,27.83301118125362
718,29.68091269413654
719,31.56724506271013
720,14.472365815274717
721,16.84646569298742
722,16.896278488176723
723,18.06816002968499
724,19.267749252584217
725,20.49228636366467
726,21.708155957370575
727,14.472365815274717
728,16.84646569298742
729,16.896278488176723
730,18.06816002968499
731,19.267749252584217
732,20.49228636366467
733,21.708155957370575
734,14.472365815274717
735,16.84646569298742
736,16.896278488176723
737,18.06816002968499
738,19.267749252584217
739,20.49228636366467
740,21.708155957370575
741,14.472365815274717
742,16.84646569298742
743,16.896278488176723
744,18.06816002968499
745,19.267749252584217
746,20.49228636366467
747,21.708155957370575
748,14.472365815274717
749,16.84646569298742
750,16.896278488176723
751,20.028293629702233
752,21.358020904188354
753,22.71540255128982
754,24.0631763809526
755,16.042407837243434
756,18.674063156819386
757,18.72927991862184
758,20.028293629702233
759,21.358020904188354
760,22.71540255128982
761,24.0631763809526
762,16.042407837243434
763,18.674063156819386
764,18.72927991862184
765,20.028293629702233
766,21.358020904188354
767,22.71540255128982
768,24.0631763809526
769,16.042407837243434
770,18.674063156819386
771,18.72927991862184
772,20.028293629702233
773,21.358020904188354
774,22.71540255128982
775,24.0631763809526
776,16.042407837243434
777,18.674063156819386
778,18.72927991862184
779,24.060144610389987
780,25.657556307463825
781,27.28818941703224
782,28.907280580929246
783,19.271869066794242
784,22.433297030871923
785,22.49962935545469
786,24.060144610389987
787,25.657556307463825
788,27.28818941703224
789,28.907280580929246
790,19.271869066794242
791,22.433297030871923
792,22.49962935545469
793,24.060144610389987
794,25.657556307463825
795,27.28818941703224
796,28.907280580929246
797,19.271869066794242
798,22.433297030871923
799,22.49962935545469
800,24.060144610389987
801,25.657556307463825
802,27.28818941703224
803,28.907280580929246
804,19.271869066794242
805,22.433297030871923
806,22.49962935545469
807,24.060144610389987
808,25.657556307463825
809,27.28818941703224
810,15.347306344806153
811,17.86493467050585
812,17.917758945224953
813,19.160487690954188
814,20.4325992120941
815,21.731166869532693
816,23.020543006656357
817,15.347306344806153
818,17.86493467050585
819,17.917758945224953
820,19.160487690954188
821,20.4325992120941
822,21.731166869532693
823,23.020543006656357
824,15.347306344806153
825,17.86493467050585
826,17.917758945224953
827,19.160487690954188
828,20.4325992120941
829,21.731166869532693
830,23.020543006656357
831,15.347306344806153
832,17.86493467050585
833,17.917758945224953
834,19.160487690954188
835,20.4325992120941
836,21.731166869532693
837,23.020543006656357
838,15.347306344806153
839,17.86493467050585
840,17.917758945224953
841,21.239123017077706
842,22.649240208493875
843,24.088683643712788
844,25.517938411825117
845,17.01226673849251
846,19.80302126328782
847,19.861576206520116
848,21.239123017077706
849,22.649240208493875
850,24.088683643712788
851,25.517938411825117
852,17.01226673849251
853,19.80302126328782
854,19.861576206520116
855,21.239123017077706
856,22.649240208493875
857,24.088683643712788
858,25.517938411825117
859,17.01226673849251
860,19.80302126328782
861,19.861576206520116
862,21.239123017077706
863,22.649240208493875
864,24.088683643712788
865,25.517938411825117
866,17.01226673849251
867,19.80302126328782
868,19.861576206520116
869,25.51472335271277
870,27.208708081035056
871,28.937922653687515
872,30.654897501453583
873,20.436968093559095
874,23.78952316790137
875,23.85986567574901
876,25.51472335271277
877,27.208708081035056
878,28.937922653687515
879,30.654897501453583
880,20.436968093559095
881,23.78952316790137
882,23.85986567574901
883,25.51472335271277
884,27.208708081035056
885,28.937922653687515
886,30.654897501453583
887,20.436968093559095
888,23.78952316790137
889,23.85986567574901
890,25.51472335271277
891,27.208708081035056
892,28.937922653687515
893,30.654897501453583
894,20.436968093559095
895,23.78952316790137
896,23.85986567574901
897,25.51472335271277
898,27.208708081035056
899,28.937922653687515
900,32.97591393826242
901,38.385403599286946
902,38.49890421612827
903,41.16908719463124
904,43.902403328323864
905,46.69256430854029
906,49.462975974052405
907,32.97591393826242
908,38.385403599286946
909,38.49890421612827
910,41.16908719463124
911,43.902403328323864
912,46.69256430854029
913,49.462975974052405
914,32.97591393826242
915,38.385403599286946
916,38.49890421612827
917,41.16908719463124
918,43.902403328323864
919,46.69256430854029
920,49.462975974052405
921,32.97591393826242
922,38.385403599286946
923,38.49890421612827
924,41.16908719463124
925,43.902403328323864
926,46.69256430854029
927,49.462975974052405
928,32.97591393826242
929,38.385403599286946
930,38.49890421612827
931,45.635336716422934
932,48.665178051592505
933,51.758031075591695
934,54.82899227036015
935,36.55332286066901
936,42.549663779713136
937,42.67547756913694
938,45.635336716422934
939,48.665178051592505
940,51.758031075591695
941,54.82899227036015
942,36.55332286066901
943,42.549663779713136
944,42.67547756913694
945,45.635336716422934
946,48.665178051592505
947,51.758031075591695
948,54.82899227036015
949,36.55332286066901
950,42.549663779713136
951,42.67547756913694
952,45.635336716422934
953,48.665178051592505
954,51.758031075591695
955,54.82899227036015
956,36.55332286066901
957,42.549663779713136
958,42.67547756913694
959,54.82208424948579
960,58.46185616508262
961,62.17732451160939
962,65.86649403374226
963,43.91179050389457
964,51.1152413975564
965,51.26638247944211
966,54.82208424948579
967,58.46185616508262
968,62.17732451160939
969,65.86649403374226
970,43.91179050389457
971,51.1152413975564
972,51.26638247944211
973,54.82208424948579
974,58.46185616508262
975,62.17732451160939
976,65.86649403374226
977,43.91179050389457
978,51.1152413975564
979,51.26638247944211
980,54.82208424948579
981,58.46185616508262
982,62.17732451160939
983,65.86649403374226
984,43.91179050389457
985,51.1152413975564
986,51.26638247944211
987,54.82208424948579
988,58.46185616508262
989,62.17732451160939
990,46.72963927976666
991,54.395340403943685
992,54.556180309486734
993,58.340053824866
994,62.21339232290287
995,66.16728474214248
996,70.09319072395137
997,46.72963927976666
998,54.395340403943685
999,54.556180309486734
1000,58.340053824866
1001,62.21339232290287
1002,66.16728474214248
1003,70.09319072395137
1004,46.72963927976666
1005,54.395340403943685
1006,54.556180309486734
1007,58.340053824866
1008,62.21339232290287
1009,66.16728474214248
1010,70.09319072395137
1011,46.72963927976666
1012,54.395340403943685
1013,54.556180309486734
1014,58.340053824866
1015,62.21339232290287
1016,66.16728474214248
1017,70.09319072395137
1018,46.72963927976666
1019,54.395340403943685
1020,54.556180309486734
1021,64.66910446096045
1022,68.96264407088526
1023,73.34547653543508
1024,77.69728643954757
1025,51.79912814407098
1026,60.29644678306427
1027,60.47473548818407
1028,64.66910446096045
1029,68.96264407088526
1030,73.34547653543508
1031,77.69728643954757
1032,51.79912814407098
1033,60.29644678306427
1034,60.47473548818407
1035,64.66910446096045
1036,68.96264407088526
1037,73.34547653543508
1038,77.69728643954757
1039,51.79912814407098
1040,60.29644678306427
1041,60.47473548818407
1042,64.66910446096045
1043,68.96264407088526
1044,73.34547653543508
1045,77.69728643954757
1046,51.79912814407098
1047,60.29644678306427
1048,60.47473548818407
1049,77.68749719385144
1050,82.84535965658405
1051,88.11049031872865
1052,93.338353338202
1053,62.226694738996514
1054,72.43458958189734
1055,72.64876918735409
1056,77.68749719385144
1057,82.84535965658405
1058,88.11049031872865
1059,93.338353338202
1060,62.226694738996514
1061,72.43458958189734
1062,72.64876918735409
1063,77.68749719385144
1064,82.84535965658405
1065,88.11049031872865
1066,93.338353338202
1067,62.226694738996514
1068,72.43458958189734
1069,72.64876918735409
1070,77.68749719385144
1071,82.84535965658405
1072,88.11049031872865
1073,93.338353338202
1074,62.226694738996514
1075,72.43458958189734
1076,72.64876918735409
1077,77.68749719385144
1078,82.84535965658405
1079,88.11049031872865
1080,41.44839630869595
1081,48.24774299906254
1082,48.39040526331176
1083,51.746636799970034
1084,55.18222225662634
1085,58.68925767313022
1086,62.171469595000346
1087,41.44839630869595
1088,48.24774299906254
1089,48.39040526331176
1090,51.746636799970034
1091,55.18222225662634
1092,58.68925767313022
1093,62.171469595000346
1094,41.44839630869595
1095,48.24774299906254
1096,48.39040526331176
1097,51.746636799970034
1098,55.18222225662634
1099,58.68925767313022
1100,62.171469595000346
1101,41.44839630869595
1102,48.24774299906254
1103,48.39040526331176
1104,51.746636799970034
1105,55.18222225662634
1106,58.68925767313022
1107,62.171469595000346
1108,41.44839630869595
1109,48.24774299906254
1110,48.39040526331176
1111,57.360397211260704
1112,61.16869391678014
1113,65.05619186765641
1114,68.91617333436254
1115,45.94494682286152
1116,53.481924123321036
1117,53.640063176415964
1118,57.360397211260704
1119,61.16869391678014
1120,65.05619186765641
1121,68.91617333436254
1122,45.94494682286152
1123,53.481924123321036
1124,53.640063176415964
1125,57.360397211260704
1126,61.16869391678014
1127,65.05619186765641
1128,68.91617333436254
1129,45.94494682286152
1130,53.481924123321036
1131,53.640063176415964
1132,57.360397211260704
1133,61.16869391678014
1134,65.05619186765641
1135,68.91617333436254
1136,45.94494682286152
1137,53.481924123321036
1138,53.640063176415964
1139,68.90749043970659
1140,73.48242683459665
1141,78.15250830034695
1142,82.78953400006233
1143,55.19402127375146
1144,64.24825061185904
1145,64.4382242839232
1146,68.90749043970659
1147,73.48242683459665
1148,78.15250830034695
1149,82.78953400006233
1150,55.19402127375146
1151,64.24825061185904
1152,64.4382242839232
1153,68.90749043970659
1154,73.48242683459665
1155,78.15250830034695
1156,82.78953400006233
1157,55.19402127375146
1158,64.24825061185904
1159,64.4382242839232
1160,68.90749043970659
1161,73.48242683459665
1162,78.15250830034695
1163,82.78953400006233
1164,55.19402127375146
1165,64.24825061185904
1166,64.4382242839232
1167,68.90749043970659
1168,73.48242683459665
1169,78.15250830034695
1170,38.29079539959473
1171,44.57215767553678
1172,44.70395171482665
1173,47.80450050630997
1174,50.97835791731554
1175,54.21822212321507
1176,57.435153925480826
1177,38.29079539959473
1178,44.57215767553678
1179,44.70395171482665
1180,47.80450050630997
1181,50.97835791731554
1182,54.21822212321507
1183,57.435153925480826
1184,38.29079539959473
1185,44.57215767553678
1186,44.70395171482665
1187,47.80450050630997
1188,50.97835791731554
1189,54.21822212321507
1190,57.435153925480826
1191,38.29079539959473
1192,44.57215767553678
1193,44.70395171482665
1194,47.80450050630997
1195,50.97835791731554
1196,54.21822212321507
1197,57.435153925480826
1198,38.29079539959473
1199,44.57215767553678
1200,44.70395171482665
1201,52.99059624159848
1202,56.50877120030977
1203,60.1001137348849
1204,63.66603603226612
1205,42.444791960994465
1206,49.407591042384674
1207,49.553682825566
1208,52.99059624159848
1209,56.50877120030977
1210,60.1001137348849
1211,63.66603603226612
1212,42.444791960994465
1213,49.407591042384674
1214,49.553682825566
1215,52.99059624159848
1216,56.50877120030977
1217,60.1001137348849
1218,63.66603603226612
1219,42.444791960994465
1220,49.407591042384674
1221,49.553682825566
1222,52.99059624159848
1223,56.50877120030977
1224,60.1001137348849
1225,63.66603603226612
1226,42.444791960994465
1227,49.407591042384674
1228,49.553682825566
1229,63.65801461352965
1230,67.88442550185978
1231,72.19873316705086
1232,76.48250330397198
1233,50.98925806764437
1234,59.3537226540281
1235,59.52922384722608
1236,63.65801461352965
1237,67.88442550185978
1238,72.19873316705086
1239,76.48250330397198
1240,50.98925806764437
1241,59.3537226540281
1242,59.52922384722608
1243,63.65801461352965
1244,67.88442550185978
1245,72.19873316705086
1246,76.48250330397198
1247,50.98925806764437
1248,59.3537226540281
1249,59.52922384722608
1250,63.65801461352965
1251,67.88442550185978
1252,72.19873316705086
1253,76.48250330397198
1254,50.98925806764437
1255,59.3537226540281
1256,59.52922384722608
1257,63.65801461352965
1258,67.88442550185978
1259,72.19873316705086
1260,27.60258984738471
1261,32.13061975055821
1262,32.22562578981345
1263,34.460710637228885
1264,36.74864128572609
1265,39.08415408725996
1266,41.40313566438044
1267,27.60258984738471
1268,32.13061975055821
1269,32.22562578981345
1270,34.460710637228885
1271,36.74864128572609
1272,39.08415408725996
1273,41.40313566438044
1274,27.60258984738471
1275,32.13061975055821
1276,32.22562578981345
1277,34.460710637228885
1278,36.74864128572609
1279,39.08415408725996
1280,41.40313566438044
1281,27.60258984738471
1282,32.13061975055821
1283,32.22562578981345
1284,34.460710637228885
1285,36.74864128572609
1286,39.08415408725996
1287,41.40313566438044
1288,27.60258984738471
1289,32.13061975055821
1290,32.22562578981345
1291,38.19919849042074
1292,40.73533646779155
1293,43.324218572455095
1294,45.894776054353194
1295,30.597070952182463
1296,35.61632649983283
1297,35.72163931794341
1298,38.19919849042074
1299,40.73533646779155
1300,43.324218572455095
1301,45.894776054353194
1302,30.597070952182463
1303,35.61632649983283
1304,35.72163931794341
1305,38.19919849042074
1306,40.73533646779155
1307,43.324218572455095
1308,45.894776054353194
1309,30.597070952182463
1310,35.61632649983283
1311,35.72163931794341
1312,38.19919849042074
1313,40.73533646779155
1314,43.324218572455095
1315,45.894776054353194
1316,30.597070952182463
1317,35.61632649983283
1318,35.72163931794341
1319,45.88899367430425
1320,48.9356759137213
1321,52.045720082690366
1322,55.13375074008331
1323,36.75649884981328
1324,42.78616950202877
1325,42.91268260793364
1326,45.88899367430425
1327,48.9356759137213
1328,52.045720082690366
1329,55.13375074008331
1330,36.75649884981328
1331,42.78616950202877
1332,42.91268260793364
1333,45.88899367430425
1334,48.9356759137213
1335,52.045720082690366
1336,55.13375074008331
1337,36.75649884981328
1338,42.78616950202877
1339,42.91268260793364
1340,45.88899367430425
1341,48.9356759137213
1342,52.045720082690366
1343,55.13375074008331
1344,36.75649884981328
1345,42.78616950202877
1346,42.91268260793364
1347,45.88899367430425
1348,48.9356759137213
1349,52.045720082690366
1350,27.630791813967665
1351,32.16344807099861
1352,32.25855117930278
1353,34.4959196453397
1354,36.786187905780196
1355,39.124086934633574
1356,41.44543784888169
1357,27.630791813967665
1358,32.16344807099861
1359,32.25855117930278
1360,34.4959196453397
1361,36.786187905780196
1362,39.124086934633574
1363,41.44543784888169
